Company Name,IDBB,CRI Company ID,Exchange Country,Domicile Country,Bloomberg Industry Code,Bloomberg Industry,12-2019,1-2020,2-2020,3-2020,4-2020,5-2020,6-2020,7-2020,8-2020,9-2020,10-2020,11-2020,12-2020
Bao Viet Holdings,16528427,56220,Vietnam,Vietnam,10008,Financial,12.234575869451922,32.58600615874583,76.09147283807913,143.74299476040682,50.21958417316569,16.37619801989668,6.621794603788824,5.252931473337418,4.563367845432055,4.301473603099015,5.899813011118254,8.305766297073333,11.462729132778348
Song Da 7.04 JSC,16547531,56221,Vietnam,Vietnam,10011,Industrial,64.57757297825317,168.61790622845737,403.78939159296556,774.3783208874511,243.9366763198952,60.987446322180276,19.080868307761477,13.850775642200176,11.966013110403214,11.332563070376743,16.223750045506264,24.01531633052129,34.05406992406838
VICEM Hoang Mai Cement JSC,16567963,56223,Vietnam,Vietnam,10011,Industrial,79.2126351019815,223.9565369465271,565.0268950770612,1077.5882050316507,338.50983225781795,84.81474804741826,26.581387504110538,19.082313847433827,16.40967447018266,15.598775153781377,22.297528051902752,33.14070023221631,46.957907544562914
Dong Hai JSC of Bentre,16624742,56224,Vietnam,Vietnam,10002,Basic Materials,4.463684019960989,10.793666143469576,24.412710512936656,48.161673874060256,8.237083140660907,1.6306249374654336,0.44802158617739624,0.3593949565074467,0.3226865535512434,0.31016616747902703,0.4503823232542003,0.6510884733163822,0.888517276616631
VietinBank Securities JSC,16721007,56226,Vietnam,Vietnam,10008,Financial,6.860309136981728,16.5391491775053,37.71691212536802,67.63353199665329,25.55362570125746,8.707285123600222,3.6314704197675702,2.8939335052558164,2.5497769715423977,2.414601952282189,3.2426403063275107,4.606998799943448,6.372164012174077
Hanoi Education Investment and Development JSC,16739841,56227,Vietnam,Vietnam,10003,Communications,19.56845415200978,46.310018645761964,84.11913756052743,132.93616996198583,42.87915753201036,17.18819602085161,7.973693094483426,7.360375646439233,6.670568994934011,6.321543174942618,8.144649410069569,10.552568406171595,13.252059801369361
Central Vietnam Metal Corp,16740585,56228,Vietnam,Vietnam,10002,Basic Materials,143.94138492564562,113.32426559953598,248.27536044924523,473.84325716570197,82.67790417885054,15.9389366068913,4.454918604266306,3.5668986877765567,3.204872842458554,3.0779840556578124,4.432201895923694,6.325190965781313,8.706006046240915
Van Cargoes and Foreign Trade Logistics JSC/The,16824886,56230,Vietnam,Vietnam,10011,Industrial,79.34047742558187,233.8402623220235,556.981429479676,1090.246473896655,356.5128650823742,91.74300255455994,28.655729414309157,20.749447877631287,17.966365155869074,17.396355340250665,25.00410262082142,36.270077199602476,50.836070640537244
Vinalink International Freight Forwarders,16830735,56231,Vietnam,Vietnam,10011,Industrial,62.15869713480761,177.48671082009432,453.33403899373207,821.9555288613655,301.87817443846177,79.53025946492563,26.008227571212597,19.76880198556555,17.967340430652705,18.18088054679234,27.72893987797464,43.58427523291463,65.93466445120339
Phuong Nam Education Investment and Development JSC,16842120,56232,Vietnam,Vietnam,10003,Communications,23.588468627655498,46.338358662975715,91.2188541688128,139.78582077887788,47.94490229180038,18.39757555332285,8.58700521009024,7.578664191321639,6.787817613882915,6.312235274223494,8.088430171886408,10.290906482236705,13.245677740858559
Bac Kan Mineral JSC,16852385,56233,Vietnam,Vietnam,10002,Basic Materials,71.02523876907298,107.85613286987301,242.3893935499043,422.96473448157354,77.97198440087416,15.312536774618392,4.1540969596346065,3.503803090603864,3.20553991685508,3.0627418018189667,4.492341421965578,6.633053520269758,9.41795196981416
Da Nang Education Development and Investment JSC,16857679,56235,Vietnam,Vietnam,10013,Technology,7.72700100694225,18.183400856505802,43.249286630487866,94.77434271288011,45.229158466637344,17.815410820888793,7.009790497922739,4.7352740474314094,3.4071507776038437,2.5908747512243724,2.736877545364045,3.1897598649508,3.9026084292958148
Danang Airport Services JSC,16930215,56236,Vietnam,Vietnam,10011,Industrial,13.88610006486525,41.209447672829185,110.07781432113893,236.41689513832932,76.77483934121535,19.792326525488946,6.294041850490852,4.55086691761232,3.811875215169451,3.57060246321431,5.029809425408613,7.400296239874994,10.321726731269312
Van Phat Hung Corp,17025951,56237,Vietnam,Vietnam,10008,Financial,13.474124911474297,30.720234512588668,66.44035320900944,111.71508706115497,39.90084583937707,13.021979010967863,5.420126335802407,4.318561988644244,3.72596984657808,3.486969783479818,4.7500122302774725,6.600848236396163,8.984483007322035
Pomina Steel Corp,17071711,56241,Vietnam,Vietnam,10002,Basic Materials,164.71039726640686,427.6183604850705,917.5517586505546,1626.4594234517685,308.04689593099187,60.27164141302525,16.13034053249069,13.640597727844435,12.609672308779734,12.18141859643566,18.10950695993559,26.42543210950321,37.90268577805416
RangDong Plastic JSC,17087105,56242,Vietnam,Vietnam,10011,Industrial,100.68736124336829,259.1974553096066,621.4699908906132,1170.7143487649894,365.01158738803645,90.939999675222,28.347457180360294,20.555761684189342,17.43453041080073,16.345153600960522,23.182936537559584,34.296415582851346,48.86264190070138
Nagakawa Viet Nam JSC,17094691,56243,Vietnam,Vietnam,10004,Consumer Cyclical,79.85782218686363,115.35074519736195,149.99601033060674,186.31981708092846,113.78744627103825,69.89305540821626,44.99232619752454,42.48047956891095,39.69567636821644,38.427764788054624,42.87293825385094,50.214070057732705,58.64398071586014
Mekong Fisheries JSC,17095023,56244,Vietnam,Vietnam,10005,Consumer Non-Cyclical,13.94710581555048,28.724210810187767,57.30840170396381,109.42027080939073,94.8861860404733,66.41310499904175,44.33057783303152,28.406363418222508,18.424907474257495,13.299562053654663,13.170409213003087,14.431825407378094,16.161222808692745
Vietnam Mechanization Electrification & Construction JSC,17095047,56245,Vietnam,Vietnam,10004,Consumer Cyclical,244.49466462267492,355.29723269085406,455.7695109701227,558.2177908692736,336.2872236446604,203.60107248320105,128.51556170922342,120.23309627257376,111.94315513926173,108.65963566403819,124.8625177491208,143.70243420866586,167.35848482394874
Duyen Hai Multi Modal Transport JSC,17103586,56249,Vietnam,Vietnam,10011,Industrial,12.70796634160339,35.07274617088158,90.61615446179935,186.4487391930544,58.174244411844285,14.443672508004724,4.577647649664292,3.3534049461013686,2.893294883851122,2.761239681566406,3.915084778977156,5.695263037376787,8.038102331455077
Phuong Dong Petroleum Tourism JSC,17116783,56250,Vietnam,Vietnam,10004,Consumer Cyclical,138.96106648708678,61.24860847166518,79.60129221402211,100.81988772904695,61.93524709381781,38.227302177257634,24.413708980819038,22.923008416644805,21.182606951526978,20.29079184489067,22.730998916431524,26.216070451606072,30.130999697195247
Pharmedic Pharmaceutical Medicinal JSC,17149525,56253,Vietnam,Vietnam,10005,Consumer Non-Cyclical,0.6890745138250368,1.5485046411243741,3.479528327160803,7.357046948876432,6.660689200767021,4.706561644706285,3.246175332267404,2.082345251082276,1.36213009625759,0.9729215627745527,0.9733295933407843,1.0772371862003711,1.218271337897997
Long Giang Investment and Urban Development JSC,17163264,56254,Vietnam,Vietnam,10008,Financial,13.961414429578731,36.484478830051394,83.18972410156901,153.3218466282293,53.09222618877798,17.182712482179824,6.958773243349268,5.558422401144802,4.9157231875807605,4.670555341374596,6.479240512807531,9.138853614704873,12.360285633752895
Power Engineering Consulting JSC No 2,17205604,56258,Vietnam,Vietnam,10011,Industrial,2.5164990469478874,4.795691199746084,11.074014048098068,22.271203261042057,6.91486293472204,1.9144064621274206,0.6557321511765878,0.4817435726015169,0.416882168462473,0.40947535852274486,0.5666832599035616,0.8246862318815311,1.1561746281900338
Danang Book and Educational Equipment JSC,17239606,56260,Vietnam,Vietnam,10004,Consumer Cyclical,19.52677932574706,33.51340194831324,59.3068973570693,82.0302884604288,44.193040311325234,25.163095775772195,16.024480412055826,15.682319033572824,15.516141560350492,14.571194541406149,15.842722191541892,17.592693948922367,20.153645749176633
Hanoi-Hai Duong Beer JSC,17276436,56262,Vietnam,Vietnam,10005,Consumer Non-Cyclical,49.83193515455992,94.36063274650155,204.2348871580926,367.14686658702595,294.48323872100565,189.06693119577434,121.04861236105221,75.1284999725265,48.21557400103143,34.135203969528476,33.94326070158722,36.63848407482983,40.750688358122964
Cement Trading JSC,17283591,56264,Vietnam,Vietnam,10011,Industrial,62.71873870912789,177.73491213933127,459.84404539770014,867.5648487486727,294.7091537358442,73.532137603642,22.503502846343125,15.967114551339947,13.506238807952293,12.725229720561767,17.955041698589845,26.23571484740215,36.985263375551895
Asia-Pacific Investment JSC,17300441,56266,Vietnam,Vietnam,10008,Financial,64.37547792809941,214.76336124773218,477.50947298681047,832.836948939429,528.6694334576252,218.4240074569471,110.74889058205197,119.2803416185369,151.0884358139001,214.6311271800316,399.57081279716607,687.8144059562667,1128.7714995829401
Construction JSC No 9,17310719,56267,Vietnam,Vietnam,10011,Industrial,180.10072825574915,446.72320666384877,910.8635015780361,1793.5382220553574,629.0018621044263,158.76436576559578,46.125033172240784,33.37689173639105,29.95319733784127,28.854086002853887,40.48578658098796,59.083012537422285,84.61295061023114
Cotana Group JSC,17319686,56268,Vietnam,Vietnam,10011,Industrial,23.50905009878163,50.190408732486574,94.01564976573573,146.9687894960626,29.871635794640074,5.269056633901018,1.9125800453552884,0.7029402340613596,0.24239596082315837,0.19201429265331754,0.20104576218191558,0.22373822191998458,0.25148665240925816
Viglacera Tien Son JSC,17348784,56271,Vietnam,Vietnam,10011,Industrial,37.47957728458126,92.48837232938618,216.24816881400153,398.38088014274456,118.35809640681323,27.999917417201747,8.288006449631894,5.568428038376491,4.48859691248436,3.9436000068393717,5.172638582370738,7.090588452377022,9.3823808343937
Global Electrical Technology Corp,17358740,56272,Vietnam,Vietnam,10011,Industrial,23.118107972706085,47.58516160209659,115.90150412978403,180.88200881378182,64.14397714035003,15.518182186842704,5.033151589969728,3.404650468891239,2.904393004904044,2.6455446874889126,3.7171225196729045,5.389274279580924,7.553328258484663
Masan Group Corp,17388069,56273,Vietnam,Vietnam,10005,Consumer Non-Cyclical,12.074032985437197,32.70580354443144,78.00930465429823,161.93540212016043,136.15402743380346,90.55058060094427,60.8791222124578,39.33580702556052,27.6279090654596,21.71246926149439,24.450766244964516,30.29041165626946,38.03484127908134
Phuc Hung Holdings Construction JSC,17388313,56274,Vietnam,Vietnam,10011,Industrial,58.479063998212354,146.72477011889723,360.77840966473747,698.2102265453962,216.61611450088012,54.235640018805206,17.11728615434764,12.326867108911369,10.598758654663687,10.163703442200442,14.420166108345452,21.26469504978076,30.127387909242728
Haiphong Cement Packing JSC,17524602,56279,Vietnam,Vietnam,10011,Industrial,164.80771502483472,116.33668947396494,290.2288005153404,573.8551854631858,179.18727965968762,45.39811246114877,14.247823811507548,10.238759574671505,8.829089988643267,8.376260155915807,11.927680453603276,17.505607496155232,24.569916377851637
Hung Vuong Corp,17524695,56281,Vietnam,Vietnam,10005,Consumer Non-Cyclical,101.36533453268979,257.933067949713,680.7463361842898,1463.5883722177757,1216.3214581579714,736.2463827869934,422.41759489387437,244.659206526101,161.71207503929472,125.51480110271007,133.53843385092313,149.75303305898362,161.7447426980663
Power Engineering Consulting JSC,17532404,56282,Vietnam,Vietnam,10005,Consumer Non-Cyclical,75.8692530194858,124.55147076404602,215.45313940498127,349.7692554456743,282.19877358098114,185.2760801621791,124.61682927984317,79.48900751024742,53.718566796686915,39.564940139911435,41.62470412635044,47.65680538573655,55.906719138340875
Petrovietnam Low Pressure Gas Distribution JSC,17538961,56283,Vietnam,Vietnam,10014,Utilities,14.350293804624338,13.646768437092023,8.639450566889883,7.251328874369499,10.821457280460887,22.240912441985603,40.75110001261486,53.68850978645471,53.06636632125808,52.612634313665374,45.4093229780479,41.916015030020276,35.87536708975253
Tan Binh Import-Export JSC,17541803,56284,Vietnam,Vietnam,10008,Financial,9.465516810832641,23.733496090572803,52.57549956288792,99.80875759396599,32.87393010137772,10.519878501420587,4.433258462623419,3.512382393893585,3.021744763983151,2.8178641668259328,3.890176039086095,5.463282118629731,7.445042924901478
Dinh Vu Port Investment & Development JSC,17551401,56287,Vietnam,Vietnam,10005,Consumer Non-Cyclical,0.14319865251583128,0.3049894030643467,0.5346025220146794,0.9031728421168368,0.6276655653820997,0.384136464886819,0.2566192656524322,0.1866755601966843,0.13629022788517536,0.10402017003555981,0.09470601967527495,0.09190835351821595,0.08778974212815267
Thien Long Group Corp,17556249,56288,Vietnam,Vietnam,10005,Consumer Non-Cyclical,8.59540170144283,18.810800024747817,49.398487916133035,116.92301462689188,122.66499813447447,105.54252065155636,87.78909814462064,69.87561426496893,57.071355004579985,51.691361763786624,64.32659357749274,90.78786304634927,130.80256121388314
Viet Nam Industrial & Commercial Securities JSC,17565589,56290,Vietnam,Vietnam,10008,Financial,34.247423635421896,90.43846528190608,207.2433062811652,382.6276050135198,163.0465746845032,57.39490819795893,25.10252667266177,21.49690862415849,19.81338019850672,19.756023836513176,30.535334405402796,47.34997557441399,71.77748443550855
Tan Ky construction and Real Estate Trading Corp,17565605,56291,Vietnam,Vietnam,10011,Industrial,610.0159432195202,1325.839737436632,2035.6907619994097,2907.96605351446,2398.000964848912,1879.635127179634,1478.09630326695,1246.4259840692566,1034.9238598360619,960.9891023530864,1042.0780401229663,1127.0449725023418,1197.2145859930324
Innovative Technology Development Corp,17568462,56293,Vietnam,Vietnam,10011,Industrial,28.25598982710354,49.0386093830914,92.27765583938954,147.44786453593025,50.91254723865084,14.700552624735705,5.256479692173985,3.9105927390052777,3.241450896781809,2.886886007400842,3.901276692343082,5.57378613329711,7.90297723311979
VRC Real Estate and Investment JSC,17568934,56294,Vietnam,Vietnam,10008,Financial,6.272782895914671,12.487547145128005,35.27259954380937,57.49880349666121,25.132262123414336,6.961443585260483,3.397525407666221,2.523175290546496,2.337895568333061,1.9549750628323488,3.0291791849381418,3.756469549563164,5.651291757804084
Lix Detergent JSC,17576380,56296,Vietnam,Vietnam,10005,Consumer Non-Cyclical,1.0503976926468988,2.0600525513733996,3.822745930981791,7.260431541422416,6.327495118840758,4.3128171286476995,2.860213810069557,1.7750861137894747,1.1376553030098069,0.7947571433290581,0.774051776878513,0.8272109285318728,0.9072959511277005
Agribank Securities Corp,17580741,56297,Vietnam,Vietnam,10008,Financial,1.0754792867594327,2.907438679535226,6.990885164950805,13.631406267006504,5.286264772904698,1.738581124107683,0.6988769175736519,0.5495226360843481,0.47637991024991877,0.4240455361956466,0.5980688712174091,0.8345984919465962,1.124473492245174
Dic-DONG Tien JSC,17587916,56298,Vietnam,Vietnam,10011,Industrial,72.64297332981226,98.3727979056499,263.9956661262103,530.24987756453,176.01636364209017,46.19335924602393,14.652345398224087,10.76039592479482,9.262743629036905,8.667915216035528,12.323719615266944,17.48391849940839,24.05419863670631
Hai Phong Electricity Water Machine Assembly JSC,17588664,56299,Vietnam,Vietnam,10005,Consumer Non-Cyclical,19.95165049814224,26.699619151511893,54.86214730640267,102.22057739494608,87.86100915487621,60.56501330480966,39.886230804716156,25.68662628836625,17.23279744229611,12.619872172430249,13.072987827785276,14.541457409526721,16.285040179122188
Thanh Thanh Cong Tourist JSC,17591841,56300,Vietnam,Vietnam,10004,Consumer Cyclical,1.2047881835806487,1.5633231898811266,1.8903979742734147,2.2458134950116526,1.3327247902122672,0.8104348606642676,0.5208014666680654,0.476188156799612,0.43176570769103534,0.40968868998663655,0.450772016777378,0.5138844101295682,0.5818414517130659
Wall Street Securities JSC,17626370,56302,Vietnam,Vietnam,10008,Financial,32.81556896417545,67.85298664829514,144.14916609314903,241.82088520073498,95.02950999784478,32.21897324016697,12.684211229009598,10.24845923572154,8.67914951389593,7.83338686048054,10.314402184061144,13.915564616750425,19.7612133585217
Becamex Asphalt and Concrete JSC,17626486,56303,Vietnam,Vietnam,10011,Industrial,21.878609919273618,49.77786630133274,103.79339465448504,177.64940271970093,50.73247572566248,12.563765617570715,4.110376788827724,3.1391300929440593,2.8106468305949908,2.7633848772570504,3.9298552119913044,5.747606278317111,7.901497589959855
Lilama 5 JSC,17626490,56304,Vietnam,Vietnam,10011,Industrial,177.51540590118574,114.0927227065652,281.03160977287575,495.55921451540627,167.89282723954875,41.45390117295834,13.143600113670566,9.551668666492196,8.286173333264253,7.829113109565769,11.055926563478087,16.20689037579217,22.84629583885141
Hanoi Investment General Corp,17633500,56306,Vietnam,Vietnam,10004,Consumer Cyclical,71.85271110973349,115.90025678266564,167.3072877010235,220.6761893307912,133.73004293893646,81.72592004814199,51.69931223823546,48.452531539555835,44.952426488826255,42.864673104155315,47.83967417693714,54.860111624000275,63.218817743900516
Viet Nam Fumigation JSC,17633544,56308,Vietnam,Vietnam,10002,Basic Materials,14.075520594679542,37.022962601616484,83.42494914563765,168.04422236747135,29.259227647447823,5.9147769723875045,1.5823088407567343,1.3856095782833382,1.3082154661467598,1.2940700403936956,1.88020571405256,2.71372643031293,3.7507894568138433
Ha Giang Mineral and Mechanics JSC,17648078,56311,Vietnam,Vietnam,10002,Basic Materials,8.551467787104338,113.17001194272909,248.78072285932348,475.4332528876769,82.79730340385977,15.998921214511084,4.4602656412995705,3.571721398480884,3.212681696682847,3.077230722710896,4.402976305409824,6.298864748743796,8.688967799875714
Can Tho Sadico JSC,17648114,56312,Vietnam,Vietnam,10011,Industrial,61.04635657027395,194.88477336666267,556.9109970801824,1199.8151248055938,411.6463049559365,109.8575329475698,35.96442848242826,26.594083339031233,23.597555157093684,22.759046683080786,32.21175643936448,47.434442955737396,66.77157320297114
Dat Xanh Group JSC,17648178,56313,Vietnam,Vietnam,10008,Financial,11.580888363488468,29.364580868629897,69.20949210126473,137.05548910077297,46.79228981453617,15.284230329751624,6.396496021819438,5.141651282419907,4.43990768133418,4.181120654929417,5.753781743113987,8.159093110025472,11.142280485681308
PGT Holdings JSC,17652631,56317,Vietnam,Vietnam,10004,Consumer Cyclical,70.10315710229648,120.4182853971612,180.87715772617108,245.0989331886035,157.85941864458394,97.14771348161395,62.01621196672251,56.73265660655764,52.260821886023244,49.16415293530445,54.01646099701577,61.97823890379153,70.72532699605556
Marine Supply and Engineering Service JSC,17662202,56318,Vietnam,Vietnam,10005,Consumer Non-Cyclical,51.96852904229562,107.8521595367406,227.3861954744418,445.9594376683877,387.6884652336059,271.69998692850214,183.26122598080022,119.10864478425293,79.16764321066671,57.56239540751379,58.04235758498159,64.66407935790554,73.76488921619196
TanCang Logistics and Stevedoring JSC,17662250,56319,Vietnam,Vietnam,10005,Consumer Non-Cyclical,5.846183850771884,12.852557129215704,26.035682042969793,51.29764320790568,43.71776482037907,30.51997504909073,20.594703586070867,13.29918480374901,8.641163369058967,6.175790589071244,6.092631285679454,6.735399763171602,7.535782208396381
IB Securities JSC,17702720,56322,Vietnam,Vietnam,10008,Financial,15.497455194836386,34.13445082910379,68.58815532034546,116.05531211916362,38.122240503694144,11.774478111621299,4.847138760961195,3.7402468907734523,3.1364476010791913,2.8627689845245117,4.005669735477024,5.678665380058297,7.921454192429435
American Vietnamese Biotech Inc,17702724,56323,Vietnam,Vietnam,10005,Consumer Non-Cyclical,0.5098701204073458,1.5053336855934638,4.4309895391129075,11.636097980219683,11.563357348151495,9.027838588030422,6.538601104650479,4.335685817737062,3.0015855190036036,2.1182387218248797,2.2163384312981056,2.4011963800454788,2.748830870648088
Son Ha International Corp,17714177,56325,Vietnam,Vietnam,10011,Industrial,45.18712844420488,120.96952303096961,300.46696917229656,593.391402257348,183.51186295692057,46.59097562848788,14.694032561057913,10.643583756663693,9.172801225724744,8.72343248816601,12.479980582543039,18.416384044444822,26.04600636651386
Vietnam Construction JSC No 12,17728554,56327,Vietnam,Vietnam,10011,Industrial,161.0207701912989,387.6728213022094,895.5989310425979,1641.812332971793,492.17760310565177,128.64652832703038,40.12373208187616,29.915855271916545,25.468253593590994,24.08413081066593,34.62744547691804,52.04388443573722,74.57484663621881
Foreign Trade Development and Investment JSC,17774514,56331,Vietnam,Vietnam,10011,Industrial,35.574245144271686,117.97197769467176,324.7846568739258,662.1827732862613,220.5823721168463,57.56892011690295,19.10200873569813,14.359116697119406,12.692417650456404,12.519330627499354,18.014107235697576,26.943779058334222,37.8079919397028
Lam Dong Hydraulic Construction JSC,17790597,56333,Vietnam,Vietnam,10011,Industrial,8.35948340629696,25.183415394274995,69.46644018148575,155.48934037621527,49.78229136057729,11.867949490227891,3.46572424753967,2.2552794688154107,1.8120543642520202,1.70475069022284,2.556351110965761,4.054610563744753,6.099864894768889
Agriculture printing & packaging JSC,17828877,56337,Vietnam,Vietnam,10005,Consumer Non-Cyclical,18.6225659811196,33.64128806756174,63.45507764667143,114.383546350155,91.48551206611549,59.31378958871318,37.764202831131456,23.511694692812586,15.51458892992025,11.106387167112056,10.821357882776729,11.89740068191836,13.514925323415143
Cantho Pesticides JSC,17828881,56338,Vietnam,Vietnam,10002,Basic Materials,23.790741078032884,70.7378008955661,169.34869261308455,320.2086277442953,56.25254294939802,12.05786010262668,3.054228059042614,2.646702085762888,2.5364971269273098,2.576729493569525,3.7542213962226847,5.537958958463414,8.060054542008071
TMT Automobile JSC,17830698,56339,Vietnam,Vietnam,10004,Consumer Cyclical,161.39820770214905,186.36066654318665,208.96052246646178,243.97073089424427,146.59742802577068,88.50409432912149,57.195704989101436,53.89829697925667,49.76405747638791,47.85471237331195,54.536027289819216,64.04462600266966,74.42004753391747
CMC Corp/Vietnam,17830702,56340,Vietnam,Vietnam,10013,Technology,26.562034996197358,61.38685401737917,145.9547091278161,338.4526353368762,137.4731189760392,43.43110863596919,13.955625987015653,6.614718847113347,3.9902259964844426,2.6467402389063857,2.5291558780206573,2.516912722887762,2.3917989603421006
Ha Do Group JSC,17834710,56341,Vietnam,Vietnam,10008,Financial,17.37086165426799,44.68598899243058,101.37902660001998,189.55938531866684,64.45925074218505,20.880410256476527,8.631498613737119,6.787942058125212,5.7742991990864825,5.37198176098556,7.3527461619708525,10.397577276330862,14.33449717385219
Khang Dien House Trading and Investment JSC,17872940,56344,Vietnam,Vietnam,10011,Industrial,0.6712698829043346,1.632980112200106,3.892841791822223,7.206707871717355,2.1334635445137953,0.5360937714356565,0.1655224271841807,0.11262814070986085,0.09360262096771119,0.08242135241111832,0.10959655957853738,0.15270467232242502,0.20765157720142524
An Phu Irradiation JSC,17908830,56347,Vietnam,Vietnam,10005,Consumer Non-Cyclical,75.365828731576,35.86315040185155,43.80477287463102,79.83912989511353,192.15885845075397,682.038938034281,617.7659900922954,492.7566330518647,82.88940146019027,17.385458950546628,11.886884173295032,10.349107984167345,144.24661697287786
Ben Thanh Water Supply JSC,18022264,56353,Vietnam,Vietnam,10014,Utilities,38.75178318182273,21.837101041923706,20.77861901304682,11.242343848304655,22.784313785205523,32.05971842918212,80.35713408741537,69.51301657722647,94.843037932008,54.758704742966025,69.89792614001645,31.482775758921147,45.90316205967037
Vinh Plastic and Bags JSC,18022432,56355,Vietnam,Vietnam,10011,Industrial,66.09199529172923,164.6850716938768,399.84630943068163,726.62646692361,237.55834803173173,58.95373482723653,18.29183911088108,13.043712522857062,11.251404773850524,10.567041010620496,15.016578265886883,22.09626147229597,31.087453291199783
South Logistics JSC,18126218,56358,Vietnam,Vietnam,10011,Industrial,13.763371124258944,35.24091176123169,82.07995402723061,158.551861115913,47.0003471798897,11.738841373017236,3.630065178574656,2.587336804981481,2.186013699135547,2.061623224013085,2.958179784995148,4.3000021404687665,5.904916188985698
Cuongthuan Investment Corp,18126234,56359,Vietnam,Vietnam,10005,Consumer Non-Cyclical,21.255849855856287,43.61818957773604,91.1412179840313,174.52846799844477,144.83830009984447,97.13317046539271,63.75944760796086,39.22922988264392,24.925875267575503,17.783299572066547,17.71076817420677,19.607958112306363,22.007895949489374
Duc Long Gia Lai Investment and Development of Public Project Service JSC,18145753,56361,Vietnam,Vietnam,10011,Industrial,9.480208614844363,116.35427955674204,289.7853596683761,573.7269770654982,178.6237677164063,45.28741701339534,14.24534270831844,10.238772399054465,8.825387100039041,8.399964018704075,11.941655531816348,17.511712266168637,24.598144269816416
Cokyvina Jsc,18176967,56364,Vietnam,Vietnam,10011,Industrial,104.03109382684796,230.35991768478544,551.3302929069774,1035.0869994403488,327.43125518304095,81.56753931780426,25.567225940636654,18.857387712964965,16.18359192967472,15.249662145758943,21.50425311794114,31.788329936262254,45.13732439692923
Song Ba JSC,18301871,56370,Vietnam,Vietnam,10011,Industrial,1.4190915420595516,2.7839183772211715,6.390527698256241,10.167821330931893,3.212786105764071,0.8210635486681294,0.2828092912923403,0.2102144862793923,0.1887531187046219,0.17872717385644765,0.2476534169996044,0.3543421837778577,0.4767933939876062
Tien Len Steel Corp JSC,18302789,56371,Vietnam,Vietnam,10002,Basic Materials,75.54092576190816,206.94539322009598,421.7497178444259,741.4865131319106,144.30914209173991,28.27745638013393,7.2614514954649465,6.189731615322507,5.6756371445499605,5.500921067086362,7.94327683239673,11.462788298272903,15.891965488159828
Viet-Duc Welding Electrode JSC,18306342,56374,Vietnam,Vietnam,10011,Industrial,31.709552737126035,96.50601580020685,232.71364284478454,426.2576056532153,111.63183339862685,24.246837824239805,6.959025318384412,4.339210024166148,3.46578433611645,3.3838736529872295,4.815312879755547,6.998573699702904,9.706171361646712
Lilama Erection Mechanical JSC,18351292,56375,Vietnam,Vietnam,10011,Industrial,88.1734351154198,291.9530937313825,792.293861170167,1427.517521637277,488.584113433045,126.1895530613433,40.29476050565301,29.17354041454264,25.122504169359647,23.674476574061327,33.13776908179927,48.50914545192221,68.05824748413973
Long Hau Corp,18351740,56377,Vietnam,Vietnam,10008,Financial,5.040363669038884,13.081772859481049,29.007461546670434,52.34946160545044,18.356601491638948,5.871983396302647,2.352907990573008,1.84311807853563,1.5800963257618574,1.469655983164381,1.9984358999900458,2.770159544107192,3.737729953558361
VNECO 3 Electricity Construction JSC,18387373,56378,Vietnam,Vietnam,10011,Industrial,99.42811681506792,275.3951429483479,693.1137684485923,1231.6885505933683,449.21613412598185,114.58894044098733,35.97080249359966,25.86714154270948,22.875872151981916,22.070730864732823,31.742628925302206,47.091137635025795,67.19563173243141
VNDirect Securities Corp,18391655,56379,Vietnam,Vietnam,10008,Financial,11.279534180238382,31.21699449047827,77.9599861992324,167.4079700107397,63.71337024212764,22.75384471252608,9.786274549879902,7.973169351817999,6.963763371254019,6.528655442167288,8.792420486676077,12.147708931223747,16.335277578416495
Ben Thanh Trading & Service JSC,18398376,56380,Vietnam,Vietnam,10005,Consumer Non-Cyclical,20.859530300700317,36.97966790772504,72.376320561078,127.84872226344743,108.68062443262039,74.24223444152678,49.78170102995527,31.532240934373316,20.425033890007434,14.438988857639412,14.10054288855391,15.290064283951748,17.181849828567845
ASA JSC/Hai Ba Trung,18495229,56381,Vietnam,Vietnam,10008,Financial,7.843214799752183,23.726681478749185,63.58858333287574,144.85381752160143,61.142684108946305,25.906773997281242,13.227542112112708,12.40592427773444,10.880321828355262,10.27962870535793,14.309650068731491,20.78578522092735,26.32819572211172
Licogi 13 JSC,18518675,56383,Vietnam,Vietnam,10011,Industrial,209.6413321987452,531.9666355733691,1310.6732365564985,2394.1105690355985,789.1636100060699,197.26481208933754,62.766015141645454,45.74997156335129,39.98152132035518,38.267193378581716,56.01688234299091,83.29869756152873,120.36549068436067
Hoang Ha JSC,18522227,56384,Vietnam,Vietnam,10011,Industrial,95.23677716774758,265.2653763455636,653.3813668728194,1159.1710351277125,403.51214942716365,101.75503685260588,31.742731665146636,22.847852294211098,19.841606369990746,19.1275907193191,27.37693757864278,40.65015292304036,57.79979148096067
Dong A Plastic Group JSC,18528863,56386,Vietnam,Vietnam,10011,Industrial,31.172323419959586,86.33855326962524,220.2410040082675,428.98752743076614,131.5194756330196,32.15014391932909,9.922503706786229,7.1280613534520825,6.208995867723584,5.991434589235741,8.535472199725707,12.589717529964295,17.480901739380407
